,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/CA3_weight_ratio_pre_post_(single),metric/CA3_weight_ratio_pre_post_(reverse),metric/CA3_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/CA3_weight_peak_relative_position_(single),metric/CA3_weight_peak_relative_position_(reverse),metric/CA3_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/dend_w_init_loc,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
65,1,1,0,1,1,0,119.85000000000377,254.37000000000887,,3.0,2.5,0.0,0.9350433973796716,1.8776052104838425,1.8776052104838425,0.05849729394284042,-0.0682808849441644,,0.171875,-0.203125,-0.203125,1705272612,,False,1,26fc2_00065,2024-01-14_22-50-12,25.088894844055176,25.088894844055176,26196,cnl-brain10,155.198.100.139,25.088894844055176,1,0.5,200.0,4.0,26fc2_00065
66,1,1,0,1,1,0,79.89000000000226,255.4200000000089,,2.75,2.75,0.0,1.4326571068377456,1.4676127184067642,1.4676127184067642,0.06762608384321644,-0.07592914167953657,,0.171875,-0.203125,-0.203125,1705272611,,False,1,26fc2_00066,2024-01-14_22-50-11,24.243135929107666,24.243135929107666,26320,cnl-brain10,155.198.100.139,24.243135929107666,1,0.55,200.0,4.0,26fc2_00066
67,1,1,0,1,1,0,79.11000000000223,216.93000000000745,,2.75,2.75,0.0,1.614793380334406,1.4162148783800301,1.4162148783800301,0.07943241444348931,-0.079212321569202,,0.171875,-0.203125,-0.203125,1705272611,,False,1,26fc2_00067,2024-01-14_22-50-11,24.368956565856934,24.368956565856934,26125,cnl-brain10,155.198.100.139,24.368956565856934,1,0.6,200.0,4.0,26fc2_00067
68,1,1,0,1,1,0,81.21000000000231,216.48000000000744,,3.0,3.0,0.75,1.8247974063306553,1.3282933769449299,1.3282933769449299,0.0854827043894299,-0.08631759943688433,,0.171875,-0.203125,-0.203125,1705272612,,False,1,26fc2_00068,2024-01-14_22-50-12,25.0272433757782,25.0272433757782,26402,cnl-brain10,155.198.100.139,25.0272433757782,1,0.6499999999999999,200.0,4.0,26fc2_00068
69,1,1,1,1,1,1,80.04000000000227,218.55000000000751,415.7999999998636,3.0,3.0,1.5,2.098991279505425,1.2318990828616496,1.6106771325303528,0.08740787153253127,-0.09141959725598381,0.09074355427087777,0.171875,-0.203125,0.171875,1705272612,,False,1,26fc2_00069,2024-01-14_22-50-12,24.882219791412354,24.882219791412354,26110,cnl-brain10,155.198.100.139,24.882219791412354,1,0.7,200.0,4.0,26fc2_00069
70,1,1,0,1,1,0,79.86000000000226,220.17000000000758,,3.25,3.25,0.0,1.1224560304937512,2.2243721591554917,2.2243721591554917,0.055230497886894936,-0.06960057348750281,,0.171875,-0.203125,-0.203125,1705272612,,False,1,26fc2_00070,2024-01-14_22-50-12,25.142472743988037,25.142472743988037,26393,cnl-brain10,155.198.100.139,25.142472743988037,1,0.5,200.0,3.5,26fc2_00070
71,1,1,0,1,1,0,81.30000000000231,255.4500000000089,,3.5,3.5,0.0,1.2831801675551666,1.7986930323890393,1.7986930323890393,0.06561204609466026,-0.07664718454455555,,0.171875,-0.203125,-0.203125,1705272612,,False,1,26fc2_00071,2024-01-14_22-50-12,24.99641752243042,24.99641752243042,26277,cnl-brain10,155.198.100.139,24.99641752243042,1,0.55,200.0,3.5,26fc2_00071
72,1,1,0,1,1,0,81.54000000000232,251.43000000000876,,3.5,3.5,0.0,1.360262518159982,1.5471010100221818,1.5471010100221818,0.07995129209083135,-0.08366762617203127,,0.171875,-0.203125,-0.203125,1705272612,,False,1,26fc2_00072,2024-01-14_22-50-12,25.244702577590942,25.244702577590942,26380,cnl-brain10,155.198.100.139,25.244702577590942,1,0.6,200.0,3.5,26fc2_00072
73,1,1,1,1,1,1,80.34000000000228,253.35000000000883,416.81999999986266,3.75,3.5,1.25,1.2606377152575616,1.4010482840856842,1.0218805965346225,0.08791622607399036,-0.08889517852681783,0.06642927703814505,0.171875,-0.203125,0.171875,1705272612,,False,1,26fc2_00073,2024-01-14_22-50-12,25.20062780380249,25.20062780380249,26381,cnl-brain10,155.198.100.139,25.20062780380249,1,0.6499999999999999,200.0,3.5,26fc2_00073
74,1,1,1,1,1,1,79.26000000000224,222.81000000000768,387.89999999988896,3.5,3.75,2.0,2.04205526464685,1.0951406180048553,1.8980078807926462,0.09153402571976665,-0.09261453771885964,0.094253145423293,0.171875,-0.203125,0.171875,1705272612,,False,1,26fc2_00074,2024-01-14_22-50-12,24.90265703201294,24.90265703201294,26406,cnl-brain10,155.198.100.139,24.90265703201294,1,0.7,200.0,3.5,26fc2_00074
75,1,1,0,1,1,0,81.48000000000232,219.27000000000754,,4.0,4.0,0.0,0.9878695347449536,2.079244953925485,2.079244953925485,0.05848498293593968,-0.06994423362403479,,0.171875,-0.203125,-0.203125,1705272613,,False,1,26fc2_00075,2024-01-14_22-50-13,25.19309973716736,25.19309973716736,26389,cnl-brain10,155.198.100.139,25.19309973716736,1,0.5,200.0,3.0,26fc2_00075
76,1,1,0,1,1,0,79.68000000000225,219.00000000000753,,4.25,4.0,0.0,1.193951145600953,1.705727447229664,1.705727447229664,0.06616755584083622,-0.07862500529059191,,0.171875,-0.203125,-0.203125,1705272613,,False,1,26fc2_00076,2024-01-14_22-50-13,25.158433198928833,25.158433198928833,26391,cnl-brain10,155.198.100.139,25.158433198928833,1,0.55,200.0,3.0,26fc2_00076
77,1,1,2,1,1,2,83.04000000000238,255.2700000000089,382.379999999894,4.25,4.25,3.25,1.5970490985940184,1.186194769078195,1.042665154382393,0.07754494681845192,-0.08073804610945468,0.09172334964702045,0.171875,-0.203125,-0.203125,1705272614,,False,1,26fc2_00077,2024-01-14_22-50-14,26.092657566070557,26.092657566070557,26409,cnl-brain10,155.198.100.139,26.092657566070557,1,0.6,200.0,3.0,26fc2_00077
78,1,1,1,1,1,1,79.89000000000226,216.21000000000743,414.50999999986476,4.5,4.5,2.25,1.7832971764270777,1.1694679916754807,1.6404533211337766,0.08194919701950043,-0.08479489337742452,0.09719230152804947,0.171875,-0.203125,0.171875,1705272614,,False,1,26fc2_00078,2024-01-14_22-50-14,26.208683013916016,26.208683013916016,26388,cnl-brain10,155.198.100.139,26.208683013916016,1,0.6499999999999999,200.0,3.0,26fc2_00078
79,1,1,2,1,1,2,79.14000000000223,219.75000000000756,384.29999999989224,4.75,4.25,3.5,2.1499828056152523,1.1505186594560757,1.001539316985937,0.08804558425591763,-0.09717204435185456,0.09767664863548503,0.171875,-0.203125,-0.203125,1705272613,,False,1,26fc2_00079,2024-01-14_22-50-13,24.93719720840454,24.93719720840454,26379,cnl-brain10,155.198.100.139,24.93719720840454,1,0.7,200.0,3.0,26fc2_00079
80,1,1,2,1,1,2,80.43000000000228,220.11000000000757,385.4699999998912,5.0,4.75,3.5,1.0799125469880901,1.951020475017061,1.5873497859016448,0.05614053640292971,-0.07250904256943014,0.06512571537013562,0.171875,-0.203125,-0.203125,1705272614,,False,1,26fc2_00080,2024-01-14_22-50-14,26.019763469696045,26.019763469696045,26387,cnl-brain10,155.198.100.139,26.019763469696045,1,0.5,200.0,2.5,26fc2_00080
81,1,1,1,1,1,1,81.75000000000233,254.49000000000888,417.2099999998623,5.5,5.0,2.5,1.1684518045299408,1.8130444724239572,1.1581480830776993,0.07116614494136714,-0.07964282396516942,0.0766628568001736,0.171875,-0.203125,0.171875,1705272612,,False,1,26fc2_00081,2024-01-14_22-50-12,24.666730165481567,24.666730165481567,26392,cnl-brain10,155.198.100.139,24.666730165481567,1,0.55,200.0,2.5,26fc2_00081
82,1,1,1,1,1,1,82.77000000000237,252.6900000000088,417.4499999998621,5.75,5.25,2.75,1.2170510548475393,1.4907933133629618,1.250865223932231,0.07834427798530247,-0.08633378804227299,0.08837631525501177,0.171875,-0.203125,0.171875,1705272614,,False,1,26fc2_00082,2024-01-14_22-50-14,25.925267934799194,25.925267934799194,26408,cnl-brain10,155.198.100.139,25.925267934799194,1,0.6,200.0,2.5,26fc2_00082
83,1,1,2,1,1,2,80.7900000000023,254.8200000000089,380.9099999998953,5.75,5.75,4.75,1.9332586993552219,1.342709763568106,0.9522919640102687,0.08123081072599836,-0.08765435283655798,0.09842752260723164,0.171875,-0.203125,-0.203125,1705272613,,False,1,26fc2_00083,2024-01-14_22-50-13,25.56698179244995,25.56698179244995,26419,cnl-brain10,155.198.100.139,25.56698179244995,1,0.6499999999999999,200.0,2.5,26fc2_00083
84,1,1,1,1,1,1,80.10000000000227,216.93000000000745,412.6199999998665,6.0,6.0,4.0,2.1629260497175524,0.987424918109349,2.0874180166033107,0.08892780249519211,-0.09077364285019984,0.10344170293961935,0.171875,-0.203125,0.171875,1705272614,,False,1,26fc2_00084,2024-01-14_22-50-14,25.81776452064514,25.81776452064514,26390,cnl-brain10,155.198.100.139,25.81776452064514,1,0.7,200.0,2.5,26fc2_00084
85,1,1,1,1,1,1,78.3600000000022,222.54000000000767,387.9899999998889,6.5,6.75,4.25,1.1916663005848713,2.218112982273325,0.9836688735410698,0.05960509380570467,-0.06959939690518024,0.0749155194878941,0.171875,-0.203125,0.171875,1705272613,,False,1,26fc2_00085,2024-01-14_22-50-13,25.71316361427307,25.71316361427307,26394,cnl-brain10,155.198.100.139,25.71316361427307,1,0.5,200.0,2.0,26fc2_00085
86,1,1,1,1,1,1,82.68000000000237,252.2400000000088,414.62999999986465,6.75,7.0,4.75,1.372744383582878,1.6572542237867636,1.6996734223310703,0.07010967906755966,-0.07712041339408005,0.09244827341987055,0.171875,-0.203125,0.171875,1705272615,,False,1,26fc2_00086,2024-01-14_22-50-15,26.73103404045105,26.73103404045105,26421,cnl-brain10,155.198.100.139,26.73103404045105,1,0.55,200.0,2.0,26fc2_00086
87,1,1,1,1,1,1,80.16000000000227,254.58000000000888,418.37999999986124,7.5,7.25,5.25,1.4599610590652512,1.432334035829291,1.7003788993768196,0.07695563205558154,-0.08205377460976992,0.09754621599377022,0.171875,-0.203125,0.171875,1705272614,,False,1,26fc2_00087,2024-01-14_22-50-14,26.234097003936768,26.234097003936768,26417,cnl-brain10,155.198.100.139,26.234097003936768,1,0.6,200.0,2.0,26fc2_00087
88,1,1,1,1,1,1,80.10000000000227,256.1400000000088,419.3099999998604,7.75,7.75,5.25,1.690832205619961,1.2730458292639244,1.9162819763115546,0.09009776446527484,-0.08770491080330045,0.10436074919238802,0.171875,-0.203125,0.171875,1705272614,,False,1,26fc2_00088,2024-01-14_22-50-14,26.09007239341736,26.09007239341736,26420,cnl-brain10,155.198.100.139,26.09007239341736,1,0.6499999999999999,200.0,2.0,26fc2_00088
89,1,1,2,1,1,2,80.67000000000229,218.1900000000075,384.4799999998921,8.0,8.0,7.25,1.9900342331729077,1.038509233883334,0.9828122588046573,0.09059611011979157,-0.09168573693413062,0.10848834964794385,0.171875,-0.203125,-0.203125,1705272614,,False,1,26fc2_00089,2024-01-14_22-50-14,25.926321983337402,25.926321983337402,26396,cnl-brain10,155.198.100.139,25.926321983337402,1,0.7,200.0,2.0,26fc2_00089
90,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1705272611,,False,1,26fc2_00090,2024-01-14_22-50-11,23.965447425842285,23.965447425842285,26400,cnl-brain10,155.198.100.139,23.965447425842285,1,0.5,250.0,4.5,26fc2_00090
91,1,1,0,1,1,0,80.7900000000023,252.7200000000088,,2.5,2.5,0.0,1.3805758416702767,1.6034415541771945,1.6034415541771945,0.07001505063090835,-0.07738040112256228,,0.171875,-0.203125,-0.203125,1705272614,,False,1,26fc2_00091,2024-01-14_22-50-14,25.600754499435425,25.600754499435425,26411,cnl-brain10,155.198.100.139,25.600754499435425,1,0.55,250.0,4.5,26fc2_00091
92,3,2,0,3,2,0,78.81000000000222,224.70000000000775,,2.75,2.5,0.75,1.8946837057101,1.3418368138288819,1.3418368138288819,0.0753442229908925,0.35977928620499405,,0.359375,-0.203125,-0.203125,1705272614,,False,1,26fc2_00092,2024-01-14_22-50-14,25.954136610031128,25.954136610031128,26422,cnl-brain10,155.198.100.139,25.954136610031128,1,0.6,250.0,4.5,26fc2_00092
93,2,1,0,2,1,0,81.24000000000231,253.95000000000886,,2.75,2.5,0.75,1.2445013934071314,1.2255613974116797,1.2255613974116797,0.08232128283259621,-0.083521304354777,,0.265625,-0.203125,-0.203125,1705272614,,False,1,26fc2_00093,2024-01-14_22-50-14,26.155390977859497,26.155390977859497,26386,cnl-brain10,155.198.100.139,26.155390977859497,1,0.6499999999999999,250.0,4.5,26fc2_00093
94,2,1,0,2,1,0,80.31000000000228,256.50000000000847,,2.75,2.75,0.75,1.3929797783744662,1.1482619754827479,1.1482619754827479,0.09492418183478601,-0.08992879259791853,,0.265625,-0.203125,-0.203125,1705272614,,False,1,26fc2_00094,2024-01-14_22-50-14,25.950350761413574,25.950350761413574,26423,cnl-brain10,155.198.100.139,25.950350761413574,1,0.7,250.0,4.5,26fc2_00094
95,0,1,1,0,1,1,,254.52000000000888,416.6399999998628,0.75,3.0,2.5,,1.470763000005297,0.9606534864920014,,-0.055159167574368784,0.06435056071515771,,-0.203125,0.171875,1705272615,,False,1,26fc2_00095,2024-01-14_22-50-15,26.637192249298096,26.637192249298096,26385,cnl-brain10,155.198.100.139,26.637192249298096,1,0.5,250.0,4.0,26fc2_00095
96,1,1,0,1,1,0,117.7200000000037,220.5000000000076,,3.0,3.0,0.0,1.3580209482998196,1.5288617143605114,1.5288617143605114,0.06668548281552711,-0.07403132831178161,,0.171875,-0.203125,-0.203125,1705272614,,False,1,26fc2_00096,2024-01-14_22-50-14,25.570289134979248,25.570289134979248,26383,cnl-brain10,155.198.100.139,25.570289134979248,1,0.55,250.0,4.0,26fc2_00096
97,1,1,0,1,1,0,79.53000000000225,219.30000000000754,,3.0,3.0,0.75,1.4926816852760703,1.4123271690190384,1.4123271690190384,0.07550296063269674,-0.08077000859307137,,0.171875,-0.203125,-0.203125,1705272614,,False,1,26fc2_00097,2024-01-14_22-50-14,25.95071244239807,25.95071244239807,26418,cnl-brain10,155.198.100.139,25.95071244239807,1,0.6,250.0,4.0,26fc2_00097
98,1,1,2,1,1,2,80.43000000000228,218.4600000000075,382.4399999998939,3.0,3.0,2.0,2.2859648614794805,1.269015312866604,1.2500935249060356,0.07919402443631857,-0.08765225451029346,0.0847482348939802,0.171875,-0.203125,-0.203125,1705272613,,False,1,26fc2_00098,2024-01-14_22-50-13,24.617372274398804,24.617372274398804,26401,cnl-brain10,155.198.100.139,24.617372274398804,1,0.6499999999999999,250.0,4.0,26fc2_00098
99,2,1,2,2,1,2,79.71000000000225,219.30000000000754,380.21999999989595,3.25,3.25,2.25,1.7042292594962707,0.8621900419771547,1.0189690081498952,0.09148281912184131,-0.0893174917263988,0.0806682532362818,0.265625,-0.203125,-0.203125,1705272615,,False,1,26fc2_00099,2024-01-14_22-50-15,26.144476175308228,26.144476175308228,26328,cnl-brain10,155.198.100.139,26.144476175308228,1,0.7,250.0,4.0,26fc2_00099
100,1,1,0,1,1,0,83.7600000000024,252.3300000000088,,3.25,3.25,0.0,1.1323663191085769,1.861477399434988,1.861477399434988,0.0546421464253769,-0.07136682767565383,,0.171875,-0.203125,-0.203125,1705272613,,False,1,26fc2_00100,2024-01-14_22-50-13,24.87054443359375,24.87054443359375,26399,cnl-brain10,155.198.100.139,24.87054443359375,1,0.5,250.0,3.5,26fc2_00100
101,1,1,1,1,1,1,81.24000000000231,216.93000000000745,416.51999999986293,3.5,3.5,1.75,1.2689895683938253,1.2336867024080844,1.126228474076912,0.06650429458525065,-0.07494798114760182,0.07898843381296128,0.171875,-0.203125,0.171875,1705272615,,False,1,26fc2_00101,2024-01-14_22-50-15,26.143035411834717,26.143035411834717,26415,cnl-brain10,155.198.100.139,26.143035411834717,1,0.55,250.0,3.5,26fc2_00101
102,1,1,2,1,1,2,80.10000000000227,220.17000000000758,383.8199999998927,3.75,3.5,2.75,1.4922485430311636,1.3947079580722648,1.0326305647405214,0.07539788276732645,-0.08397721223870946,0.08389032971944443,0.171875,-0.203125,-0.203125,1705272614,,False,1,26fc2_00102,2024-01-14_22-50-14,25.656428337097168,25.656428337097168,26294,cnl-brain10,155.198.100.139,25.656428337097168,1,0.6,250.0,3.5,26fc2_00102
103,2,1,2,2,1,2,77.88000000000218,220.11000000000757,385.7399999998909,3.75,3.5,2.75,1.2728547534425791,1.2411895959435568,1.1971272123592653,0.08944096107007599,-0.08630444653146974,0.08158728605353394,0.265625,-0.203125,-0.203125,1705272615,,False,1,26fc2_00103,2024-01-14_22-50-15,26.139060020446777,26.139060020446777,26407,cnl-brain10,155.198.100.139,26.139060020446777,1,0.6499999999999999,250.0,3.5,26fc2_00103
104,1,1,1,1,1,1,80.55000000000229,216.78000000000745,418.37999999986124,3.75,3.75,2.5,2.2860806258510435,1.0584429331445886,1.962005052281751,0.08776016664795083,-0.09197783801182402,0.094098907233503,0.171875,-0.203125,0.171875,1705272614,,False,1,26fc2_00104,2024-01-14_22-50-14,25.804137706756592,25.804137706756592,26425,cnl-brain10,155.198.100.139,25.804137706756592,1,0.7,250.0,3.5,26fc2_00104
105,1,1,2,1,1,2,117.8700000000037,219.60000000000755,384.4499999998921,4.25,4.0,3.0,1.0621628457181977,1.6685554396050586,1.3936395650512718,0.06051539468661421,-0.07018177211690846,0.0723166127855896,0.171875,-0.203125,-0.203125,1705272614,,False,1,26fc2_00105,2024-01-14_22-50-14,25.72841763496399,25.72841763496399,26416,cnl-brain10,155.198.100.139,25.72841763496399,1,0.5,250.0,3.0,26fc2_00105
106,2,1,1,2,1,1,81.0600000000023,255.60000000000892,419.5199999998602,4.25,4.0,2.5,1.1559050774682291,1.408398072721697,1.1970533856579573,0.07105218915196615,-0.07049017701959004,0.07055879742727067,0.265625,-0.203125,0.171875,1705272614,,False,1,26fc2_00106,2024-01-14_22-50-14,25.134907245635986,25.134907245635986,26403,cnl-brain10,155.198.100.139,25.134907245635986,1,0.55,250.0,3.0,26fc2_00106
107,1,1,2,1,1,2,76.83000000000214,223.5300000000077,383.6999999998928,4.5,4.5,3.5,1.5237604957913502,1.3156141908626013,1.092002679000079,0.07538004103993073,-0.0822115190599847,0.09222735665037168,0.171875,-0.203125,-0.203125,1705272635,,False,1,26fc2_00107,2024-01-14_22-50-35,24.89622735977173,24.89622735977173,26405,cnl-brain10,155.198.100.139,24.89622735977173,1,0.6,250.0,3.0,26fc2_00107
108,2,1,1,2,1,1,82.59000000000236,254.19000000000887,416.81999999986266,4.75,4.5,2.75,1.6571542118319542,1.0921472050171734,1.8012834266072852,0.08512925803884641,-0.08630388378057807,0.08321010512026766,0.265625,-0.203125,0.171875,1705272635,,False,1,26fc2_00108,2024-01-14_22-50-35,25.141154050827026,25.141154050827026,26093,cnl-brain10,155.198.100.139,25.141154050827026,1,0.6499999999999999,250.0,3.0,26fc2_00108
109,1,1,2,1,1,2,79.59000000000225,218.4600000000075,379.88999999989625,4.75,4.5,3.75,2.0214439508382043,1.0924585978723074,1.002714530203808,0.08584371467619434,-0.09575532974848433,0.09698890222797713,0.171875,-0.203125,-0.203125,1705272614,,False,1,26fc2_00109,2024-01-14_22-50-14,26.408241510391235,26.408241510391235,26410,cnl-brain10,155.198.100.139,26.408241510391235,1,0.7,250.0,3.0,26fc2_00109
110,1,1,1,1,1,1,83.91000000000241,250.29000000000872,414.5699999998647,5.0,5.0,3.25,1.0916429045876754,1.4190321683250149,1.3989336278997138,0.05861981798001037,-0.0690634174758391,0.07952021877677484,0.171875,-0.203125,0.171875,1705272635,,False,1,26fc2_00110,2024-01-14_22-50-35,24.647082805633545,24.647082805633545,26345,cnl-brain10,155.198.100.139,24.647082805633545,1,0.5,250.0,2.5,26fc2_00110
111,1,1,2,1,1,2,79.29000000000224,222.24000000000765,384.4499999998921,5.5,5.25,4.25,1.4917010937353021,1.6498543482853198,1.0520700657088364,0.0707333284641895,-0.07409531407833025,0.08938762711138848,0.171875,-0.203125,-0.203125,1705272612,,False,1,26fc2_00111,2024-01-14_22-50-12,24.855823755264282,24.855823755264282,26362,cnl-brain10,155.198.100.139,24.855823755264282,1,0.55,250.0,2.5,26fc2_00111
112,1,1,2,1,1,2,79.38000000000224,218.4000000000075,383.9099999998926,5.75,5.5,4.5,1.6051352047300464,1.3313397237068127,1.1542873062192565,0.07590199508557988,-0.08474862360315838,0.0946050864825504,0.171875,-0.203125,-0.203125,1705272635,,False,1,26fc2_00112,2024-01-14_22-50-35,24.550816774368286,24.550816774368286,26413,cnl-brain10,155.198.100.139,24.550816774368286,1,0.6,250.0,2.5,26fc2_00112
113,1,1,1,1,1,1,80.04000000000227,254.40000000000887,420.02999999985974,5.75,5.75,4.25,1.7588021815228811,1.0821300253120003,1.7286398558947904,0.08780856642909685,-0.0880015682789913,0.09721887783095368,0.171875,-0.203125,0.171875,1705272635,,False,1,26fc2_00113,2024-01-14_22-50-35,24.356236457824707,24.356236457824707,26400,cnl-brain10,155.198.100.139,24.356236457824707,1,0.6499999999999999,250.0,2.5,26fc2_00113
114,1,1,2,1,1,2,79.41000000000224,221.49000000000763,383.0099999998934,6.0,6.0,5.0,2.2148612630981366,0.9834896983562205,0.8931354963188732,0.09207326035035429,-0.09204636752980999,0.10003415077938088,0.171875,-0.203125,-0.203125,1705272636,,False,1,26fc2_00114,2024-01-14_22-50-36,25.19111728668213,25.19111728668213,26320,cnl-brain10,155.198.100.139,25.19111728668213,1,0.7,250.0,2.5,26fc2_00114
115,1,1,2,1,1,2,79.44000000000224,218.61000000000752,385.7699999998909,7.0,6.75,4.75,0.9603871256840025,2.021012292750075,1.3673833691159778,0.06316361462921144,-0.07299241633572096,0.08160334617863868,0.171875,-0.203125,-0.203125,1705272636,,False,1,26fc2_00115,2024-01-14_22-50-36,24.52445936203003,24.52445936203003,26125,cnl-brain10,155.198.100.139,24.52445936203003,1,0.5,250.0,2.0,26fc2_00115
